plantID,mother,father,type,generation,crossID,ancestors
F2.35.083,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.083
F2.35.084,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.084
F2.35.085,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.085
F2.35.086,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.086
F2.35.087,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.087
F2.35.088,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.088
F2.35.089,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.089
F2.35.090,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.090
F2.35.091,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.091
F2.35.092,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.092
F2.35.093,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.093
F2.35.094,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.094
F2.35.095,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.095
F2.35.096,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.096
F2.35.097,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.097
F2.35.098,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.098
F2.35.099,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.099
F2.35.100,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.100
F2.35.101,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.101
F2.35.102,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.102
F2.35.103,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.103
F2.35.104,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.104
F2.35.105,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.105
F2.35.106,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.106
F2.35.107,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.107
F2.35.108,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.108
F2.35.109,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.109
F2.35.110,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.110
F2.35.111,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.111
F2.35.112,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.112
F2.35.113,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.113
F2.35.114,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.114
F2.35.115,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.115
F2.35.116,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.116
F2.35.117,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.117
F2.35.118,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.118
F2.35.119,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.119
F2.35.120,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.120
F2.35.121,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.121
F2.35.122,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.122
F2.35.123,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.123
F2.35.124,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.124
F2.35.125,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.125
F2.35.126,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.126
F2.35.127,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.127
F2.35.128,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.128
F2.35.129,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.129
F2.35.130,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.130
F2.35.131,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.131
F2.35.132,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.132
F2.35.133,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.133
F2.35.134,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.134
F2.35.135,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.135
F2.35.136,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.136
F2.35.137,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.137
F2.35.138,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.138
F2.35.139,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.139
F2.35.140,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.140
F2.35.141,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.141
F2.35.142,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.142
F2.35.143,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.143
F2.35.144,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.144
F2.35.145,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.145
F2.35.146,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.146
F2.35.147,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.147
F2.35.148,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.148
F2.35.149,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.149
F2.35.150,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.150
F2.35.151,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.151
F2.35.152,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.152
F2.35.153,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.153
F2.35.154,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.154
F2.35.155,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.155
F2.35.156,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.156
F2.35.157,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.157
F2.35.158,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.158
F2.35.159,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.159
F2.35.160,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.160
F2.35.161,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.161
F2.35.162,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.162
F2.35.163,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.163
F2.35.164,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.164
F2.35.165,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.165
F2.35.166,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.166
F2.35.167,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.167
F2.35.168,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.168
F2.35.169,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.169
F2.35.170,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.170
F2.35.171,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.171
F2.35.172,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.172
F2.35.173,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.173
F2.35.174,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.174
F2.35.175,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.175
F2.35.176,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.176
F2.35.177,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.177
F2.35.178,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.178
F2.35.179,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.179
F2.35.180,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.180
F2.35.181,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.181
F2.35.182,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.182
F2.35.183,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.183
F2.35.184,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.184
F2.35.185,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.185
F2.35.186,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.186
F2.35.187,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.187
F2.35.188,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.188
F2.35.189,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.189
F2.35.190,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.190
F2.35.191,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.191
F2.35.192,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.192
F2.35.193,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.193
F2.35.194,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.194
F2.35.195,H2.4xH1.2-2,H2.4xH1.2-2,F2,2,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.195
S2.01.001,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.001
S2.01.002,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.002
S2.01.003,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.003
S2.01.004,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.004
S2.01.005,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.005
S2.01.006,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.006
S2.01.007,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.007
S2.01.008,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.008
S2.01.009,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.009
S2.01.010,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.010
S2.01.011,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.011
S2.01.012,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.012
S2.01.013,L1.5_s1-4,L1.5_s1-4,S2,2,6024,6024_5;L1.5_s1-4;S2.01.013
S2.06.001,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.001
S2.06.002,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.002
S2.06.003,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.003
S2.06.004,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.004
S2.06.005,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.005
S2.06.006,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.006
S2.06.007,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.007
S2.06.008,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.008
S2.06.009,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.009
S2.06.010,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.010
S2.06.011,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.011
S2.06.012,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.012
S2.06.013,L1.2_s1-5,L1.2_s1-5,S2,2,6024,6024_2;L1.2_s1-5;S2.06.013
S2.12.001,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.001
S2.12.002,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.002
S2.12.003,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.003
S2.12.004,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.004
S2.12.005,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.005
S2.12.006,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.006
S2.12.007,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.007
S2.12.008,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.008
S2.12.009,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.009
S2.12.010,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.010
S2.12.011,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.011
S2.12.012,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.012
S2.12.013,H2.2_s1-6,H2.2_s1-6,S2,2,6184,6184_2;H2.2_s1-6;S2.12.013
S2.13.001,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.001
S2.13.002,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.002
S2.13.003,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.003
S2.13.004,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.004
S2.13.005,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.005
S2.13.006,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.006
S2.13.007,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.007
S2.13.008,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.008
S2.13.009,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.009
S2.13.010,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.010
S2.13.011,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.011
S2.13.012,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.012
S2.13.013,L2.1_s1-6,L2.1_s1-6,S2,2,8249,8249_1;L2.1_s1-6;S2.13.013
S2.14.001,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.001
S2.14.002,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.002
S2.14.003,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.003
S2.14.004,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.004
S2.14.005,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.005
S2.14.006,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.006
S2.14.007,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.007
S2.14.008,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.008
S2.14.009,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.009
S2.14.010,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.010
S2.14.011,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.011
S2.14.012,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.012
S2.14.013,L2.4_s1-1,L2.4_s1-1,S2,2,8249,8249_4;L2.4_s1-1;S2.14.013
S2.15.001,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.001
S2.15.002,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.002
S2.15.003,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.003
S2.15.004,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.004
S2.15.005,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.005
S2.15.006,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.006
S2.15.007,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.007
S2.15.008,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.008
S2.15.009,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.009
S2.15.010,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.010
S2.15.011,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.011
S2.15.012,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.012
S2.15.013,H2.1_s1-1,H2.1_s1-1,S2,2,6184,6184_1;H2.1_s1-1;S2.15.013
S2.36.001,S1.12.03,S1.12.03,S2,2,1158,1158_3b;S1.12.03;S2.36.001
S2.36.002,S1.12.03,S1.12.03,S2,2,1158,1158_3b;S1.12.03;S2.36.002
S2.36.003,S1.12.03,S1.12.03,S2,2,1158,1158_3b;S1.12.03;S2.36.003
S2.36.004,S1.12.03,S1.12.03,S2,2,1158,1158_3b;S1.12.03;S2.36.004
S2.37.001,S1.12.04,S1.12.04,S2,2,1158,1158_3b;S1.12.04;S2.37.001
S2.37.002,S1.12.04,S1.12.04,S2,2,1158,1158_3b;S1.12.04;S2.37.002
S2.37.003,S1.12.04,S1.12.04,S2,2,1158,1158_3b;S1.12.04;S2.37.003
S2.37.004,S1.12.04,S1.12.04,S2,2,1158,1158_3b;S1.12.04;S2.37.004
S2.38.001,S1.01.02,S1.01.02,S2,2,1158,1158_6b;S1.01.02;S2.38.001
S2.38.002,S1.01.02,S1.01.02,S2,2,1158,1158_6b;S1.01.02;S2.38.002
S2.38.003,S1.01.02,S1.01.02,S2,2,1158,1158_6b;S1.01.02;S2.38.003
S2.38.004,S1.01.02,S1.01.02,S2,2,1158,1158_6b;S1.01.02;S2.38.004
F3.01.001,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.001
F3.01.002,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.002
F3.01.003,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.003
F3.01.004,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.004
F3.01.005,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.005
F3.01.006,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.006
F3.01.007,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.007
F3.01.008,F2.05.017,F2.05.017,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.017;F3.01.008
F3.02.001,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.001
F3.02.002,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.002
F3.02.003,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.003
F3.02.004,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.004
F3.02.005,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.005
